sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,sample_group,orig_text_eval,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl,orig_len,para_len,length_ratio
MCQA_0072_2,MCQA,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.,"Việc lặp đi lặp lại nhiều lần mấy cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng như nào?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vần điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",C,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,0,finalized,rewrite,MCQA_0072_2,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",126,2.4474406242370605,11.558725707316775,128,2.4320945739746094,11.382699033264556,-0.015346050262451172,-0.17602667405221872,0.9847711003349796,89,90,1.0112359550561798
MCQA_0002_4,MCQA,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",Mùa đông.,"Mùa mô mà ta chỉ thấy mấy cấy cành cây trơ trọi lá?
A. Mùa xuân.
B. Mùa hè.
C. Mùa thu.
D. Mùa đông.",D,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,0,unknown,qualification,MCQA_0002_4,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",47,2.523056745529175,12.46664584456814,48,2.766752243041992,15.906888319345653,0.24369549751281738,3.440242474777513,1.275955739632763,24,25,1.0416666666666667
MCQA_0004_3,MCQA,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",Bay thẳng lên bầu trời.,"Sau khi ngưng hót, bầy chim sơn ca đạ mần chi?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Liệng xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nựa.",B,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,0,unknown,qualification,MCQA_0004_3,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",57,3.323922872543335,27.769071698423964,61,3.9269866943359375,50.75381027104152,0.6030638217926025,22.98473857261756,1.8277100085388183,37,37,1.0
QA_10332,QA,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,Vimaranes,Vimara Peres đạ thành lập một trong các thành phố đầu tiên vào thời gian ni với tên gọi là chi?,Vimaranes,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,0,unknown,qualification,QA_10332,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,26,4.169768810272217,64.70049228899177,27,5.255000114440918,191.521507772273,1.0852313041687012,126.82101548328123,2.9601244286801003,21,21,1.0
QA_10377,QA,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,"Khi tham gia cuộc chiến tám mưới năm, Bồ Đào Nha đạ làm mất cái chi tại vùng vinh Ba Tư?",cảng mậu dịch chiến lược Hormuz,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,0,unknown,qualification,QA_10377,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",31,3.1572325229644775,23.50545502567375,32,4.637889385223389,103.32603582029631,1.4806568622589111,79.82058079462256,4.395832189057341,21,21,1.0
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"cóa ai nhìn thấy người đàn ông ni đang rất đau khổ không nhỉ? mình nhận thấy hình như ông nứ đang rất đau khổ, mà không thể hoặc không muốn nuối ra",Sadness,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,SENT_0237,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",39,3.525766372680664,33.979804834285595,39,4.623498916625977,101.84977327738187,1.0977325439453125,67.86996844309627,2.997361926417409,38,33,0.868421052631579
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"móa, thặc chứ tụi ni nuôi mằn chi vậy nhỉ?",Anger,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,SENT_0343,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",15,6.055375576019287,426.39902063181165,18,5.713263988494873,302.85798173749777,-0.34211158752441406,-123.54103889431389,0.7102689431339255,12,10,0.8333333333333334
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tau đã từng vít như ri . bây chừ không mún ai đuộc chỉ cóa đốt mà lười đốt,Sadness,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,SENT_0462,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,24,4.8982319831848145,134.05256285980548,26,6.7851972579956055,884.6545749232121,1.886965274810791,750.6020120634066,6.599311166086391,20,19,0.95
MCQA_0012_0,MCQA,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",Nghỉ học mấy ngày liền.,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",C,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,finalized,qualification,MCQA_0012_0,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",50,3.7448387145996094,42.302183943930494,50,3.7448387145996094,42.302183943930494,0.0,0.0,1.0,38,38,1.0
MCQA_0010_1,MCQA,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.","Vì nhiều quá, nuôi không xuể.","VÌ răng bố muốn cho bớt chóa coan đi?
A. Vì bố không thích chóa coan.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ tước.
D. Vì nhiều quớ, nuôi không xuể.",D,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,MCQA_0010_1,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.",55,3.6045453548431396,36.76496504366911,60,4.260953426361084,70.8775277532708,0.6564080715179443,34.11256270960169,1.9278551650758564,39,39,1.0
MCQA_0010_3,MCQA,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",Bán chó con.,"Giang đã đưa ra ý kiến chi với chị khi bố bảo phải cho bớt đi?
A. Giữ chó coan lại nui
B. Bán chóa coan
C. Nui thêm mèo
D. Choa chóa coan",B,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,MCQA_0010_3,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",50,3.8307950496673584,46.099174801930914,56,4.227218151092529,68.52633686066495,0.3964231014251709,22.42716205873404,1.4864981239923334,34,34,1.0
QA_10332,QA,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,Vimaranes,Vimara Peres đã thành lập một troong các thành phố đầu tin vào thời gian ni với tên gọai là chi?,Vimaranes,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,QA_10332,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,26,4.169768810272217,64.70049228899177,29,6.439385890960693,626.0222358276368,2.2696170806884766,561.321743538645,9.675695094118304,21,21,1.0
QA_10377,QA,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,"Khi tham gia cuộc chín Tám mưi Năm, Bồ Đào Nha đã làm mất cái chi tại vùng vịnh Ba Tư?

",cảng mậu dịch chiến lược Hormuz,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,qualification,QA_10377,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",31,3.1572325229644775,23.50545502567375,33,4.420204162597656,83.11325224376088,1.2629716396331787,59.60779721808713,3.5359133508787948,21,21,1.0
SENT_0018,SENT,"thời buổi bây chừ chuyện gì cũng có thể xảy ra , vậy nên thôi trất , đừng nên tin ai",,"thời buổi ni chuyện chi cũng xảy ra được, vậy nên dẹp đi, đừng nên tin ai",Fear,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,SENT_0018,"thời buổi bây chừ chuyện gì cũng có thể xảy ra , vậy nên thôi trất , đừng nên tin ai",24,4.696091175079346,109.51824704776799,22,5.3418169021606445,208.89190185561716,0.6457257270812988,99.37365480784918,1.9073707577195416,21,17,0.8095238095238095
SENT_0070,SENT,xem cái này mới biết vốn tiếng anh của mình cũng khá !,,coi cái ni mới biết vốn tiếng anh của tau cũng khá !,Surprise,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,SENT_0070,xem cái này mới biết vốn tiếng anh của mình cũng khá !,15,5.505312919616699,245.99542042897426,15,7.299863338470459,1480.0976413549497,1.7945504188537598,1234.1022209259754,6.016769087708668,13,13,1.0
SENT_0192,SENT,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,,may mà tau đi làm 10 năm rồi chơ 10 năm trước chắc sẽ phải khổi với ba mẹ vì mấy cì tin con nhà người ta như răng,Enjoyment,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,SENT_0192,may mình đi làm rồi chứ 10 năm trước chắc sẽ phát khổ với bố mẹ vì mấy tin con nhà người ta như thế nào,28,4.938327312469482,139.5366530278945,36,5.326756000518799,205.7693745300011,0.3884286880493164,66.23272150210661,1.4746618187041234,26,29,1.1153846153846154
MCQA_0025_10,MCQA,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Thôi cô ạ, cứ để bạn Lan viết trước.","Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực đâu.
B. Thôi cô ạ, cứ để bạn Lan viết trước đi ạ.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa ạ.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực ạ.",B,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0025_10,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.",91,2.4825801849365234,11.972114871245452,99,2.4083311557769775,11.115395793977234,-0.0742490291595459,-0.8567190772682185,0.9284404563035157,59,64,1.0847457627118644
MCQA_0002_4,MCQA,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",Mùa đông.,"Mùa mô, chúng ta chỉ chộ mấy cành cây trơ trụi lá?
A. Mùa xun.
B. Mùa hè.
C. Mùa thu.
D. Mùa đông.",D,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,MCQA_0002_4,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",47,2.523056745529175,12.46664584456814,49,3.1443183422088623,23.20385299396112,0.6212615966796875,10.737207149392981,1.8612747392732991,24,24,1.0
MCQA_0004_3,MCQA,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",Bay thẳng lên bầu trời.,"Sau khi ngưng hót, bầy chim sơn ca đã làm chi?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Lượn xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",B,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,MCQA_0004_3,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",57,3.323922872543335,27.769071698423964,58,3.4057397842407227,30.13658204783399,0.0818169116973877,2.3675103494100256,1.0852570937596158,37,37,1.0
QA_10332,QA,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,Vimaranes,"Vimara Peres đã thành lập một trong các thành phố đầu tiên trong thời gian ni với tên gọi là chi?
",Vimaranes,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,QA_10332,Vimara Peres đã thành lập một trong các thành phố đầu tiên vào thời gian này với tên gọi là gì?,26,4.169768810272217,64.70049228899177,26,4.958699703216553,142.40850213739193,0.7889308929443359,77.70800984840017,2.2010420183714974,21,21,1.0
QA_10377,QA,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,"Khi tham gia cuộc chiến Tám mươi Nam, Bồ Đào Nha đã làm mất cái chi ở cì chỗ vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,PNT3,Daily Conversation,high,a535cb14-6f28-47fa-8989-505a99f839db,0,finalized,qualification,QA_10377,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",31,3.1572325229644775,23.50545502567375,34,4.12007474899292,61.5638439277754,0.9628422260284424,38.058388902101655,2.619130064086507,21,23,1.0952380952380953
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"Mé, thật sự  bọn này  nuôi để làm gì nhỉ?",Anger,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,qualification,SENT_0343,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",15,6.055375576019287,426.39902063181165,16,5.888569355010986,360.88861138912773,-0.16680622100830078,-65.51040924268392,0.8463636029331993,12,10,0.8333333333333334
MCQA_0012_5,MCQA,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",C,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,finalized,qualification,MCQA_0012_5,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",73,3.113865375518799,22.507877870747663,73,3.113865375518799,22.507877870747663,0.0,0.0,1.0,60,60,1.0
QA_10410,QA,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,"Trong giai đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,finalized,qualification,QA_10410,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",26,3.954017400741577,52.144431683523266,26,2.5427026748657227,12.71398634964037,-1.4113147258758545,-39.43044533388289,0.2438225125705564,18,18,1.0
MCQA_0002_4,MCQA,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",Mùa đông.,"Mùa mô, chúng ta chỉ thấy những cành cây trơ trọi lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",D,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,0,finalized,qualification,MCQA_0002_4,"Mùa nào, chúng ta chỉ thấy những cành cây trơ trịu lá?
A. Mùa xuân.
B. Mùa hạ.
C. Mùa thu.
D. Mùa đông.",47,2.523056745529175,12.46664584456814,47,2.4191527366638184,11.236335145909827,-0.10390400886535645,-1.2303106986583128,0.9013118112122859,24,24,1.0
MCQA_0004_3,MCQA,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",Bay thẳng lên bầu trời.,"Sau khi ngưng hót, bầy chim sơn ca đả làm chi?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Liệng xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nửa.",B,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,0,finalized,qualification,MCQA_0004_3,"Sau khi ngưng hót, bầy chim sơn ca đã làm gì?
A. Nhảy thẳng lên trời xanh.
B. Bay thẳng lên bầu trời.
C. Luyện xuống đất kiếm ăn.
D. Tiếp tục hót vang xa hơn nữa.",57,3.323922872543335,27.769071698423964,58,3.874227523803711,48.145492675672216,0.550304651260376,20.37642097724825,1.7337811360256856,37,37,1.0
MCQA_0010_1,MCQA,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.","Vì nhiều quá, nuôi không xuể.","Vì răng cha muốn cho bớt chó con đi?

A. Vì cha nỏ thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi nỏ xuể.",D,PNT3,Daily Conversation,high,eb02b7a5-f3df-407d-8da3-21f0b73659ef,0,unknown,qualification,MCQA_0010_1,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.",55,3.6045453548431396,36.76496504366911,56,4.24331521987915,69.63833597062994,0.6387698650360107,32.87337092696083,1.8941493861863903,39,39,1.0
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai ni đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả nấy , đừng tưởng bây giờ sống nghe nhỉ thế là không răng . đời còn dài lắm",Other,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,qualification,SENT_0534,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",90,4.527426242828369,92.52013003372527,91,4.648451328277588,104.42314312012705,0.12102508544921875,11.903013086401785,1.1286532247853838,77,77,1.0
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,em cũng thắc mắc tại răng khúc xương tư tao rứa ? xong nó lại tự to lên được nó nhờ lực chi rứa,Surprise,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,qualification,SENT_0572,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,30,5.573439121246338,263.3381956842804,31,5.618952751159668,275.6006096334316,0.04551362991333008,12.26241394915121,1.0465652691106488,24,24,1.0
SENT_0626,SENT,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà ta cách chợ 10km",Enjoyment,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,qualification,SENT_0626,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",28,4.888733386993408,132.78527992937808,27,4.8008809089660645,121.61750429492307,-0.08785247802734375,-11.167775634455012,0.9158959815395608,23,23,1.0
MCQA_0010_1,MCQA,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.","Vì nhiều quá, nuôi không xuể.","Vì răng ba muốn cho bớt chó con đi?
A. Vì ba không thích chó con.
B. Vì ba thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.",D,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,qualification,MCQA_0010_1,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.",55,3.6045453548431396,36.76496504366911,54,4.036140441894531,56.607440937463075,0.4315950870513916,19.842475893793967,1.5397115397831942,39,39,1.0
MCQA_0010_3,MCQA,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",Bán chó con.,"Giang đã đưa ra ý kiến chi với chị khi ba nói phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",B,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,qualification,MCQA_0010_3,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",50,3.8307950496673584,46.099174801930914,50,4.032896518707275,56.424108266553915,0.202101469039917,10.324933464623001,1.2239721970943074,34,34,1.0
QA_0268,QA,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,qualification,QA_0268,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,21,4.642796039581299,103.83426680146997,21,4.642796039581299,103.83426680146997,0.0,0.0,1.0,19,19,1.0
