sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,baseline_text,dialect_text_eval,orig_len,para_len,length_ratio,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl
MCQA_0098_4,MCQA,"Chử Đồng Tử là người con hiếu thảo được miêu tả qua chi tiết nào?
A. Chàng hoảng hốt, chạy tới khóm lau thưa trên bãi, nằm xuống, bới cát phủ lên mình để ẩn trốn.
B. Nhà nghèo, mẹ mất sớm, hai cha con chàng chỉ có một chiếc khố mặc chung.
C. Vợ chồng chàng tìm thầy học đạo và truyền cho dân cách trồng lúa, nuôi tằm, dệt vải.
D. Khi cha mất, chàng thương cha nên đã quấn khố chôn cha, còn mình đành ở không.","Khi cha mất, chàng thương cha nên đã quấn khố chôn cha, còn mình đành ở không.","Chử Đồng Tử là người con hiếu thảo được miêu tả qua chi tiết mô?
A. Chàng hoảng hốt, chạy tới khóm lau thưa trên bờ, nằm xuống, bới cát phủ lên mình để ẩn trốn.
B. Nhà nghèo, mẹ mất sớm, hai cha con chàng chỉ có một chiếc khố mặc chung.
C. Vợ chồng chàng tìm thầy học đạo và truyền cho dân cách trồng lúa, nuôi tằm, dệt vải.
D. Khi cha mất, chàng thương cha nên đã quấn khố chôn cha, còn mình đành ở không.",D,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,EXPERT_AUTO_PASS,rewrite,"Chử Đồng Tử là người con hiếu thảo được miêu tả qua chi tiết nào?
A. Chàng hoảng hốt, chạy tới khóm lau thưa trên bãi, nằm xuống, bới cát phủ lên mình để ẩn trốn.
B. Nhà nghèo, mẹ mất sớm, hai cha con chàng chỉ có một chiếc khố mặc chung.
C. Vợ chồng chàng tìm thầy học đạo và truyền cho dân cách trồng lúa, nuôi tằm, dệt vải.
D. Khi cha mất, chàng thương cha nên đã quấn khố chôn cha, còn mình đành ở không.","Chử Đồng Tử là người con hiếu thảo được miêu tả qua chi tiết mô?
A. Chàng hoảng hốt, chạy tới khóm lau thưa trên bờ, nằm xuống, bới cát phủ lên mình để ẩn trốn.
B. Nhà nghèo, mẹ mất sớm, hai cha con chàng chỉ có một chiếc khố mặc chung.
C. Vợ chồng chàng tìm thầy học đạo và truyền cho dân cách trồng lúa, nuôi tằm, dệt vải.
D. Khi cha mất, chàng thương cha nên đã quấn khố chôn cha, còn mình đành ở không.",90,90,1.0,133,4.005049228668213,54.87452573239864,134,4.076826095581055,58.958045372790814,0.0717768669128418,4.083519640392176,1.0744155796499433
MCQA_0098_8,MCQA,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",Tổ chức lễ hội.,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",A,PNB,Daily Conversation,high,c6ebf7db-5dbe-4587-9564-a75d61cbc2e3,1,EXPERT_REVIEW_PASS,rewrite,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.","Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",35,35,1.0,49,2.9404478073120117,18.92431886344016,49,2.9404478073120117,18.92431886344016,0.0,0.0,1.0
MCQA_0098_8,MCQA,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",Tổ chức lễ hội.,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ổng.
D. Sáng tác bài hát về ổng.",A,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,1,EXPERT_REVIEW_PASS,rewrite,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.","Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ổng.
D. Sáng tác bài hát về ổng.",35,35,1.0,49,2.9404478073120117,18.92431886344016,51,2.963087797164917,19.357652070913964,0.022639989852905273,0.43333320747380455,1.0228982195132508
MCQA_0098_8,MCQA,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",Tổ chức lễ hội.,"Người dân đã mằn chi để tỏ lòng biết ơn Chử Đồng Tử?

A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",A,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,EXPERT_AUTO_PASS,rewrite,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.","Người dân đã mằn chi để tỏ lòng biết ơn Chử Đồng Tử?

A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",35,35,1.0,49,2.9404478073120117,18.92431886344016,51,3.625056505203247,37.52684356161623,0.6846086978912354,18.602524698176072,1.9829957332897323
MCQA_0098_8,MCQA,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",Tổ chức lễ hội.,"Người dân đạ mần chi để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",A,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.","Người dân đạ mần chi để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",35,35,1.0,49,2.9404478073120117,18.92431886344016,51,3.5834860801696777,35.99881712112223,0.643038272857666,17.07449825768207,1.902251667861518
MCQA_0098_8,MCQA,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",Tổ chức lễ hội.,"Người dân đã làm chi để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ổng.
D. Sáng tác bài hát về ổng.",A,PNT3,Daily Conversation,high,eb02b7a5-f3df-407d-8da3-21f0b73659ef,0,EXPERT_AUTO_PASS,rewrite,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.","Người dân đã làm chi để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ổng.
D. Sáng tác bài hát về ổng.",35,35,1.0,49,2.9404478073120117,18.92431886344016,51,3.2384443283081055,25.494030540488694,0.29799652099609375,6.569711677048534,1.3471571011065842
MCQA_0098_8,MCQA,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",Tổ chức lễ hội.,"Người dân đã làm chi để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",A,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,EXPERT_AUTO_PASS,rewrite,"Người dân đã làm gì để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.","Người dân đã làm chi để tỏ lòng biết ơn Chử Đồng Tử?
A. Tổ chức lễ hội.
B. Đúc tượng đồng.
C. Sáng tác truyện về ông.
D. Sáng tác bài hát về ông.",35,35,1.0,49,2.9404478073120117,18.92431886344016,49,3.228506088256836,25.24191958972774,0.2880582809448242,6.31760072628758,1.3338350390244447
MCQA_0100_1,MCQA,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",B,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,EXPERT_AUTO_PASS,rewrite,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.","Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",71,71,1.0,102,2.9025700092315674,18.220913161905997,102,2.9025700092315674,18.220913161905997,0.0,0.0,1.0
MCQA_0100_1,MCQA,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.,"Tại sao lúc bông hoa bằng lăng sau cùng nở, bé Thơ vẫn hông nhìn thấy rồi nghĩ là mùa hoa đã qua?
A. Tại hoa mau tàn quá bé Thơ chưa kịp ngắm.
B. Tại bông hoa nở cao hơn cửa sổ nên bé hông nhìn thấy.
C. Tại bé Thơ mệt hông để ý đến hoa.
D. Vì cành bằng lăng bị lá che mất bên ngoài cửa sổ.",B,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,EXPERT_AUTO_PASS,rewrite,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.","Tại sao lúc bông hoa bằng lăng sau cùng nở, bé Thơ vẫn hông nhìn thấy rồi nghĩ là mùa hoa đã qua?
A. Tại hoa mau tàn quá bé Thơ chưa kịp ngắm.
B. Tại bông hoa nở cao hơn cửa sổ nên bé hông nhìn thấy.
C. Tại bé Thơ mệt hông để ý đến hoa.
D. Vì cành bằng lăng bị lá che mất bên ngoài cửa sổ.",71,71,1.0,102,2.9025700092315674,18.220913161905997,104,3.3478477001190186,28.441453184157385,0.44527769088745117,10.220540022251388,1.5609235899120146
MCQA_0100_1,MCQA,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.,"Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?

A. Vì hoa chóng tàn quá nên bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt nên không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",B,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,EXPERT_AUTO_PASS,rewrite,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.","Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?

A. Vì hoa chóng tàn quá nên bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt nên không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",71,73,1.028169014084507,102,2.9025700092315674,18.220913161905997,103,3.1616880893707275,23.610418804347177,0.25911808013916016,5.389505642441179,1.2957868024808374
MCQA_0100_1,MCQA,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.,"Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn nỏ nhìn chộ và nghĩ là mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé nỏ nhìn chộ.
C. Vì bé Thơ mệt nỏ chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",B,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.","Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn nỏ nhìn chộ và nghĩ là mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé nỏ nhìn chộ.
C. Vì bé Thơ mệt nỏ chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",71,71,1.0,102,2.9025700092315674,18.220913161905997,106,3.566466808319092,35.3913276440077,0.6638967990875244,17.170414482101705,1.942346540457668
MCQA_0100_1,MCQA,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.,"Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không chộ và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ bơ bé không chộ.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",B,PNT3,Daily Conversation,high,01adb600-62e7-44f1-a9fa-3ddb99e09863,1,EXPERT_REVIEW_PASS,rewrite,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.","Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không chộ và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ bơ bé không chộ.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",71,69,0.971830985915493,102,2.9025700092315674,18.220913161905997,102,3.550100803375244,34.816826964388795,0.6475307941436768,16.595913802482798,1.9108167990822467
MCQA_0100_1,MCQA,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.,"Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",B,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,2,REVIEW_PASS,rewrite,"Vì sao khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.","Vì răng khi bông hoa bằng lăng cuối cùng nở, bé Thơ vẫn không nhìn thấy và nghĩ rằng mùa hoa đã qua?
A. Vì hoa chóng tàn quá bé Thơ chưa kịp ngắm.
B. Vì bông hoa nở cao hơn cửa sổ nên bé không nhìn thấy.
C. Vì bé Thơ mệt không chú ý đến hoa.
D. Vì cành bằng lăng bị lá che khuất bên ngoài cửa sổ.",71,71,1.0,102,2.9025700092315674,18.220913161905997,101,3.249666213989258,25.781732899047455,0.34709620475769043,7.560819737141458,1.414952844018195
MCQA_0100_2,MCQA,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",C,PNB,Daily Conversation,high,c6ebf7db-5dbe-4587-9564-a75d61cbc2e3,1,EXPERT_REVIEW_PASS,rewrite,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.","Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",75,75,1.0,113,3.4342827796936035,31.009164185748514,113,3.4342827796936035,31.009164185748514,0.0,0.0,1.0
MCQA_0100_2,MCQA,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm bông bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành bông bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non kêu thêm mấy bạn chim đến cùng kéo cành hoa xuống.",C,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,1,EXPERT_REVIEW_PASS,rewrite,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.","Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm bông bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành bông bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non kêu thêm mấy bạn chim đến cùng kéo cành hoa xuống.",75,75,1.0,113,3.4342827796936035,31.009164185748514,114,3.518048048019409,33.71854720124487,0.08376526832580566,2.7093830154963534,1.087373622818946
MCQA_0100_2,MCQA,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.,"Sẻ non đã mằn chi để giúp bằng lăng và bé Thơ?

A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vô buồng tặng bé.
C. Sẻ non đậu vô cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vô khung cửa sổ.
D. Sẻ non hú thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",C,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,EXPERT_AUTO_PASS,rewrite,"Sẻ non đã làm gì để giúp bằng lăng và bé Thơ?
A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vào buồng tặng bé.
C. Sẻ non đậu vào cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vào khung cửa sổ.
D. Sẻ non gọi thêm nhiều bạn chim đến cùng kéo cành hoa xuống.","Sẻ non đã mằn chi để giúp bằng lăng và bé Thơ?

A. Sẻ non hót vang để bé Thơ thức dậy ngắm hoa bằng lăng.
B. Sẻ non hái bông hoa bằng lăng bay vô buồng tặng bé.
C. Sẻ non đậu vô cành hoa bằng lăng làm cho nó chúc xuống để bông hoa lọt vô khung cửa sổ.
D. Sẻ non hú thêm nhiều bạn chim đến cùng kéo cành hoa xuống.",75,75,1.0,113,3.4342827796936035,31.009164185748514,116,3.9009320735931396,49.44851728991175,0.46664929389953613,18.439353104163235,1.5946420546426003
