sample_id,task,target_dialect,opcode,opcode_seq,standard_span,dialect_span,standard_span_len,dialect_span_len,is_known,match_direction,category,lexicon_standard_word,lexicon_region_column,delta_nll,delta_ppl,orig_nll,para_nll,kept_in_analysis
MCQA_0123_6,MCQA,PNT3,replace,0,các,mấy,1,1,False,none,Negation/Function words,,,0.0630562305450439,1.8925731693261127,3.369971990585327,3.433028221130371,True
MCQA_0123_6,MCQA,PNT4,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam,0.2343764305114746,7.680012897567284,3.369971990585327,3.6043484210968018,True
MCQA_0123_6,MCQA,PNT4,replace,1,đến,tới,1,1,False,none,Predicate vocabulary,,,0.2343764305114746,7.680012897567284,3.369971990585327,3.6043484210968018,True
MCQA_0123_6,MCQA,PNT4,replace,2,rời,bỏ,1,1,False,none,Predicate vocabulary,,,0.2343764305114746,7.680012897567284,3.369971990585327,3.6043484210968018,True
MCQA_0123_6,MCQA,PNT4,replace,3,rớm,chớm,1,1,False,none,Predicate vocabulary,,,0.2343764305114746,7.680012897567284,3.369971990585327,3.6043484210968018,True
MCQA_0126_2,MCQA,PNN,replace,0,hạt,hột,1,1,False,none,Orthographic variant,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,False
MCQA_0126_2,MCQA,PNN,replace,1,như thế nào,ra sao,3,2,False,none,Interrogatives,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,True
MCQA_0126_2,MCQA,PNN,replace,2,hạt,hột,1,1,False,none,Orthographic variant,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,False
MCQA_0126_2,MCQA,PNN,replace,3,nảy,mọc,1,1,False,none,Predicate vocabulary,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,True
MCQA_0126_2,MCQA,PNN,replace,4,những,mấy,1,1,False,none,Negation/Function words,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,True
MCQA_0126_2,MCQA,PNN,replace,5,hạt,hột,1,1,False,none,Orthographic variant,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,False
MCQA_0126_2,MCQA,PNN,replace,6,những chiếc,mấy cái,2,2,False,none,Negation/Function words,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,True
MCQA_0126_2,MCQA,PNN,replace,7,hạt,hột,1,1,False,none,Orthographic variant,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,False
MCQA_0126_2,MCQA,PNN,replace,8,hạt,hột,1,1,False,none,Orthographic variant,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,False
MCQA_0126_2,MCQA,PNN,replace,9,đến thối,tới thúi,2,2,False,none,Predicate vocabulary,,,0.1304531097412109,2.5647827607559,2.912679672241211,3.043132781982422,True
MCQA_0126_2,MCQA,PNT1,replace,0,với,ví,1,1,False,none,Orthographic variant,,,0.1720044612884521,3.454505996974188,2.912679672241211,3.084684133529663,False
MCQA_0126_2,MCQA,PNT2,replace,0,như thế nào,a răng,3,2,False,none,Interrogatives,,,0.295832872390747,6.336201102040324,2.912679672241211,3.208512544631958,True
MCQA_0126_2,MCQA,PNT3,replace,0,thế nào,răng,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue,0.3469412326812744,7.633609026513167,2.912679672241211,3.259620904922486,True
MCQA_0126_2,MCQA,PNT3,replace,1,những,mấy,1,1,False,none,Negation/Function words,,,0.3469412326812744,7.633609026513167,2.912679672241211,3.259620904922486,True
MCQA_0126_2,MCQA,PNT3,replace,2,những,mấy,1,1,False,none,Negation/Function words,,,0.3469412326812744,7.633609026513167,2.912679672241211,3.259620904922486,True
MCQA_0126_2,MCQA,PNT3,replace,3,đến,tới,1,1,False,none,Predicate vocabulary,,,0.3469412326812744,7.633609026513167,2.912679672241211,3.259620904922486,True
MCQA_0127_0,MCQA,PNN,replace,0,hoa quả,trái cây,2,2,False,none,Predicate vocabulary,,,0.0033116340637207,0.0363467309991314,2.3940062522888184,2.397317886352539,True
MCQA_0127_0,MCQA,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn,0.1864426136016845,2.2457593832060265,2.3940062522888184,2.580448865890503,True
MCQA_0127_0,MCQA,PNT3,replace,0,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; Hue,0.5215377807617188,7.501548045790955,2.3940062522888184,2.915544033050537,True
MCQA_0127_0,MCQA,PNT3,replace,1,và,với,1,1,False,none,Connectives/Aspect markers,,,0.5215377807617188,7.501548045790955,2.3940062522888184,2.915544033050537,True
MCQA_0127_0,MCQA,PNT3,replace,2,và,với,1,1,False,none,Connectives/Aspect markers,,,0.5215377807617188,7.501548045790955,2.3940062522888184,2.915544033050537,True
MCQA_0127_0,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam,0.1864426136016845,2.2457593832060265,2.3940062522888184,2.580448865890503,True
MCQA_0127_3,MCQA,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo,0.1218652725219726,4.484636758082097,3.5439453125,3.6658105850219727,True
MCQA_0127_3,MCQA,PNN,replace,1,điều may mắn,chuyện hên,3,2,False,none,Predicate vocabulary,,,0.1218652725219726,4.484636758082097,3.5439453125,3.6658105850219727,True
MCQA_0127_3,MCQA,PNN,replace,2,điều khiển,lái,2,1,False,none,Predicate vocabulary,,,0.1218652725219726,4.484636758082097,3.5439453125,3.6658105850219727,True
MCQA_0127_3,MCQA,PNN,replace,3,tìm,kiếm,1,1,False,none,Predicate vocabulary,,,0.1218652725219726,4.484636758082097,3.5439453125,3.6658105850219727,True
MCQA_0127_3,MCQA,PNN,replace,4,gọi thật,kêu thiệt,2,2,False,none,Predicate vocabulary,,,0.1218652725219726,4.484636758082097,3.5439453125,3.6658105850219727,True
MCQA_0127_3,MCQA,PNN,replace,5,đến,tới,1,1,False,none,Predicate vocabulary,,,0.1218652725219726,4.484636758082097,3.5439453125,3.6658105850219727,True
MCQA_0127_3,MCQA,PNT1,replace,0,sự,lúc,1,1,False,none,Predicate vocabulary,,,0.2401645183563232,9.393318247024304,3.5439453125,3.7841098308563232,True
MCQA_0127_3,MCQA,PNT1,replace,1,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,ThanhHoa,0.2401645183563232,9.393318247024304,3.5439453125,3.7841098308563232,True
MCQA_0127_3,MCQA,PNT1,replace,2,lao,phóng,1,1,False,none,Predicate vocabulary,,,0.2401645183563232,9.393318247024304,3.5439453125,3.7841098308563232,True
MCQA_0127_3,MCQA,PNT1,replace,3,ghi đông,tay xe,2,2,False,none,Predicate vocabulary,,,0.2401645183563232,9.393318247024304,3.5439453125,3.7841098308563232,True
MCQA_0127_3,MCQA,PNT1,replace,4,gọi,hú,1,1,False,none,Predicate vocabulary,,,0.2401645183563232,9.393318247024304,3.5439453125,3.7841098308563232,True
MCQA_0127_3,MCQA,PNT2,replace,0,đã làm gì,đạ mần chi,3,3,False,none,Interrogatives,,,0.4559741020202636,19.990579833952737,3.5439453125,3.999919414520264,True
MCQA_0127_3,MCQA,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn,0.4559741020202636,19.990579833952737,3.5439453125,3.999919414520264,True
MCQA_0127_3,MCQA,PNT2,delete,2,tới,,1,0,False,none,Unknown,,,0.4559741020202636,19.990579833952737,3.5439453125,3.999919414520264,False
MCQA_0127_3,MCQA,PNT2,replace,3,gọi thật,hú thiệt,2,2,False,none,Predicate vocabulary,,,0.4559741020202636,19.990579833952737,3.5439453125,3.999919414520264,True
MCQA_0127_3,MCQA,PNT3,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue,0.54962158203125,25.35018751850359,3.5439453125,4.09356689453125,True
MCQA_0127_3,MCQA,PNT3,replace,1,nghĩ tới,nhờ tời,2,2,False,none,Predicate vocabulary,,,0.54962158203125,25.35018751850359,3.5439453125,4.09356689453125,True
MCQA_0127_3,MCQA,PNT3,replace,2,gọi thật,hú đại,2,2,False,none,Predicate vocabulary,,,0.54962158203125,25.35018751850359,3.5439453125,4.09356689453125,True
MCQA_0127_3,MCQA,PNT3,replace,3,đường đến,đàng tới,2,2,False,none,Predicate vocabulary,,,0.54962158203125,25.35018751850359,3.5439453125,4.09356689453125,True
MCQA_0127_3,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam,-0.1047809123992919,-3.4422613243903974,3.5439453125,3.439164400100708,True
MCQA_0127_3,MCQA,PNT4,replace,1,ghi đông,tay lái,2,2,False,none,Predicate vocabulary,,,-0.1047809123992919,-3.4422613243903974,3.5439453125,3.439164400100708,True
MCQA_0127_3,MCQA,PNT4,replace,2,gọi,kêu,1,1,True,dialect_phrase,Predicate vocabulary,gọi,PhuYen; QuangNgai,-0.1047809123992919,-3.4422613243903974,3.5439453125,3.439164400100708,True
MCQA_0128_1,MCQA,PNN,replace,0,những,các,1,1,False,none,Negation/Function words,,,0.1831276416778564,2.80017512079141,2.6342930793762207,2.817420721054077,True
MCQA_0128_1,MCQA,PNN,replace,1,bố mẹ,ba má,2,2,False,none,Kinship/Honorific terms,,,0.1831276416778564,2.80017512079141,2.6342930793762207,2.817420721054077,True
MCQA_0128_1,MCQA,PNN,replace,2,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo,0.1831276416778564,2.80017512079141,2.6342930793762207,2.817420721054077,True
MCQA_0128_1,MCQA,PNN,replace,3,rơi,rớt,1,1,False,none,Predicate vocabulary,,,0.1831276416778564,2.80017512079141,2.6342930793762207,2.817420721054077,True
MCQA_0128_1,MCQA,PNN,replace,4,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo,0.1831276416778564,2.80017512079141,2.6342930793762207,2.817420721054077,True
MCQA_0128_1,MCQA,PNN,replace,5,rơi,rớt,1,1,False,none,Predicate vocabulary,,,0.1831276416778564,2.80017512079141,2.6342930793762207,2.817420721054077,True
MCQA_0128_1,MCQA,PNT1,replace,0,nào,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa,0.4655945301055908,8.261997451196292,2.6342930793762207,3.0998876094818115,True
MCQA_0128_1,MCQA,PNT1,replace,1,không,nỏ,1,1,False,none,Negation/Function words,,,0.4655945301055908,8.261997451196292,2.6342930793762207,3.0998876094818115,True
MCQA_0128_1,MCQA,PNT1,replace,2,và,ví,1,1,False,none,Connectives/Aspect markers,,,0.4655945301055908,8.261997451196292,2.6342930793762207,3.0998876094818115,True
MCQA_0128_1,MCQA,PNT1,replace,3,không,nỏ,1,1,False,none,Negation/Function words,,,0.4655945301055908,8.261997451196292,2.6342930793762207,3.0998876094818115,True
MCQA_0128_1,MCQA,PNT1,replace,4,và,ví,1,1,False,none,Connectives/Aspect markers,,,0.4655945301055908,8.261997451196292,2.6342930793762207,3.0998876094818115,True
MCQA_0128_1,MCQA,PNT2,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn,0.1117401123046875,1.6472443409830235,2.6342930793762207,2.746033191680908,False
MCQA_0128_1,MCQA,PNT3,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue,0.221992015838623,3.463320235407428,2.6342930793762207,2.856285095214844,False
MCQA_0128_1,MCQA,PNT3,replace,1,nhìn,nhòm,1,1,True,dialect_phrase,Predicate vocabulary,nhìn,HaTinh_QB_QT,0.221992015838623,3.463320235407428,2.6342930793762207,2.856285095214844,True
MCQA_0128_1,MCQA,PNT3,replace,2,bố,cha,1,1,True,standard_word,Kinship/Honorific terms,bọ; ôn,HaTinh_QB_QT; Hue,0.221992015838623,3.463320235407428,2.6342930793762207,2.856285095214844,True
MCQA_0128_1,MCQA,PNT4,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam,0.1469955444335937,2.2063465600023715,2.6342930793762207,2.7812886238098145,True
MCQA_0128_1,MCQA,PNT4,replace,1,bố,ba,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,QuangNam; QuangNgai,0.1469955444335937,2.2063465600023715,2.6342930793762207,2.7812886238098145,True
MCQA_0128_2,MCQA,PNB,delete,0,bố,,1,0,True,standard_word,Kinship/Honorific terms,bố,BacBo,0.0373828411102294,1.0494297576714118,3.3160407543182373,3.353423595428467,False
MCQA_0128_2,MCQA,PNB,replace,1,rất,thật,1,1,True,standard_word,Predicate vocabulary,rất,BacBo,0.0373828411102294,1.0494297576714118,3.3160407543182373,3.353423595428467,True
MCQA_0128_2,MCQA,PNN,replace,0,bố,ba,1,1,False,none,Kinship/Honorific terms,,,0.3690645694732666,12.29826636440341,3.3160407543182373,3.685105323791504,True
MCQA_0128_2,MCQA,PNN,replace,1,và bảo,rồi kêu,2,2,False,none,Connectives/Aspect markers,,,0.3690645694732666,12.29826636440341,3.3160407543182373,3.685105323791504,True
MCQA_0128_2,MCQA,PNN,replace,2,ngừa,hờ,1,1,False,none,Predicate vocabulary,,,0.3690645694732666,12.29826636440341,3.3160407543182373,3.685105323791504,True
MCQA_0128_2,MCQA,PNN,delete,3,rất,,1,0,True,standard_word,Predicate vocabulary,dữ,NamBo,0.3690645694732666,12.29826636440341,3.3160407543182373,3.685105323791504,False
MCQA_0128_2,MCQA,PNN,insert,4,,lắm,0,1,False,none,Unknown,,,0.3690645694732666,12.29826636440341,3.3160407543182373,3.685105323791504,False
MCQA_0128_2,MCQA,PNT1,replace,0,gì,cấy chi,1,2,False,none,Interrogatives,,,0.2760031223297119,8.757156696562546,3.3160407543182373,3.592043876647949,True
MCQA_0128_2,MCQA,PNT2,replace,0,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; NgheAn,0.3206562995910644,10.415176048336278,3.3160407543182373,3.6366970539093018,True
MCQA_0128_2,MCQA,PNT3,replace,0,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; Hue,0.3334157466888428,10.902707842452138,3.3160407543182373,3.64945650100708,True
MCQA_0128_2,MCQA,PNT3,replace,1,bảo,nói,1,1,False,none,Predicate vocabulary,,,0.3334157466888428,10.902707842452138,3.3160407543182373,3.64945650100708,True
MCQA_0128_2,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam,0.1928844451904297,5.861283936192855,3.3160407543182373,3.508925199508667,True
MCQA_0128_2,MCQA,PNT4,replace,1,bảo,kêu,1,1,True,dialect_phrase,Predicate vocabulary,gọi,PhuYen; QuangNgai,0.1928844451904297,5.861283936192855,3.3160407543182373,3.508925199508667,True
MCQA_0137_1,MCQA,PNN,replace,0,bố,ba,1,1,False,none,Kinship/Honorific terms,,,0.0535430908203125,1.1523512847585735,3.042181968688965,3.0957250595092773,True
MCQA_0137_1,MCQA,PNN,replace,1,nẻo,con,1,1,False,none,Predicate vocabulary,,,0.0535430908203125,1.1523512847585735,3.042181968688965,3.0957250595092773,True
MCQA_0137_1,MCQA,PNN,replace,2,trẻ em,con nít,2,2,False,none,Predicate vocabulary,,,0.0535430908203125,1.1523512847585735,3.042181968688965,3.0957250595092773,True
MCQA_0137_1,MCQA,PNT1,replace,0,điểm,đỉm,1,1,False,none,Orthographic variant,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,False
MCQA_0137_1,MCQA,PNT1,insert,1,,cuôn,0,1,False,none,Unknown,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,False
MCQA_0137_1,MCQA,PNT1,replace,2,dưới,dứi,1,1,False,none,Orthographic variant,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,False
MCQA_0137_1,MCQA,PNT1,replace,3,gì,chi,1,1,False,none,Interrogatives,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,True
MCQA_0137_1,MCQA,PNT1,replace,4,khó,khúa,1,1,False,none,Orthographic variant,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,False
MCQA_0137_1,MCQA,PNT1,replace,5,có,cúa,1,1,False,none,Orthographic variant,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,False
MCQA_0137_1,MCQA,PNT1,replace,6,con,cuôn,1,1,False,none,Orthographic variant,,,0.697242021560669,21.122840672357,3.042181968688965,3.739423990249634,False
MCQA_0137_1,MCQA,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn,0.1138570308685302,2.5265098277074003,3.042181968688965,3.156038999557495,True
MCQA_0137_1,MCQA,PNT3,replace,0,các nẻo đường,mấy lộ,3,2,False,none,Predicate vocabulary,,,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT3,replace,1,các,mấy,1,1,False,none,Negation/Function words,,,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT3,replace,2,những,mấy,1,1,False,none,Negation/Function words,,,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT3,replace,3,các,mấy,1,1,False,none,Negation/Function words,,,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT3,replace,4,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT3,replace,5,chỗ,lộ,1,1,False,none,Predicate vocabulary,,,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT3,replace,6,để,mà,1,1,False,none,Connectives/Aspect markers,,,0.3485643863677978,8.737194246282485,3.042181968688965,3.3907463550567627,True
MCQA_0137_1,MCQA,PNT4,replace,0,bố,ba,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,QuangNam; QuangNgai,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,1,rất nhiều,quá trời,2,2,False,none,Idiomatic expressions,,,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,2,các,mấy,1,1,False,none,Negation/Function words,,,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,3,các,mấy,1,1,False,none,Negation/Function words,,,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,4,những,mấy,1,1,False,none,Negation/Function words,,,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,5,đến,tới,1,1,False,none,Predicate vocabulary,,,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,6,nhằm,để,1,1,False,none,Connectives/Aspect markers,,,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_1,MCQA,PNT4,replace,7,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam,0.3534293174743652,8.88197670935816,3.042181968688965,3.39561128616333,True
MCQA_0137_3,MCQA,PNN,replace,0,người bố,ba,2,1,False,none,Kinship/Honorific terms,,,0.3247370719909668,6.355427985187259,2.8072900772094727,3.1320271492004395,True
MCQA_0137_3,MCQA,PNN,replace,1,những,mấy,1,1,False,none,Negation/Function words,,,0.3247370719909668,6.355427985187259,2.8072900772094727,3.1320271492004395,True
MCQA_0137_3,MCQA,PNN,replace,2,để,đặng,1,1,False,none,Connectives/Aspect markers,,,0.3247370719909668,6.355427985187259,2.8072900772094727,3.1320271492004395,True
MCQA_0137_3,MCQA,PNN,replace,3,tập,hành,1,1,False,none,Predicate vocabulary,,,0.3247370719909668,6.355427985187259,2.8072900772094727,3.1320271492004395,True
MCQA_0137_3,MCQA,PNN,replace,4,tập,hành,1,1,False,none,Predicate vocabulary,,,0.3247370719909668,6.355427985187259,2.8072900772094727,3.1320271492004395,True
MCQA_0137_3,MCQA,PNT1,replace,0,điều,việc,1,1,False,none,Predicate vocabulary,,,-0.0545053482055664,-0.8787144734636065,2.8072900772094727,2.7527847290039062,True
MCQA_0137_3,MCQA,PNT1,replace,1,khuyên,dặn,1,1,False,none,Predicate vocabulary,,,-0.0545053482055664,-0.8787144734636065,2.8072900772094727,2.7527847290039062,True
MCQA_0137_3,MCQA,PNT1,replace,2,thôi thúc,giục,2,1,False,none,Predicate vocabulary,,,-0.0545053482055664,-0.8787144734636065,2.8072900772094727,2.7527847290039062,True
MCQA_0137_3,MCQA,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn,0.2565484046936035,4.8446123681887485,2.8072900772094727,3.063838481903076,True
MCQA_0137_3,MCQA,PNT2,replace,1,những,nhửng,1,1,False,none,Orthographic variant,,,0.2565484046936035,4.8446123681887485,2.8072900772094727,3.063838481903076,False
MCQA_0137_3,MCQA,PNT3,replace,0,bố,cha,1,1,True,standard_word,Kinship/Honorific terms,bọ; ôn,HaTinh_QB_QT; Hue,0.2920334339141845,5.617972135703965,2.8072900772094727,3.0993235111236572,True
MCQA_0137_3,MCQA,PNT3,replace,1,điều gì qua,cấy chi trong,3,3,False,none,Interrogatives,,,0.2920334339141845,5.617972135703965,2.8072900772094727,3.0993235111236572,True
MCQA_0137_3,MCQA,PNT3,replace,2,khuyên,kêu,1,1,True,dialect_phrase,Predicate vocabulary,gọi,Hue,0.2920334339141845,5.617972135703965,2.8072900772094727,3.0993235111236572,True
MCQA_0137_3,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam,0.1249768733978271,2.205165710862683,2.8072900772094727,2.9322669506073,True
MCQA_0138_3,MCQA,PNB,replace,0,mát,lát,1,1,False,none,Noise/Non-linguistic,,,-0.0924417972564697,-4.548953690683192,3.941938161849976,3.849496364593506,False
MCQA_0138_3,MCQA,PNN,replace,0,như thế nào,sao,3,1,True,dialect_phrase,Interrogatives,sao / thế nào,NamBo,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNN,replace,1,thế,vậy,1,1,True,dialect_phrase,Demonstratives/Deixis,thế này / vậy; vậy / thế,NamBo,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNN,replace,2,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNN,replace,3,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNN,replace,4,nhé,nhen,1,1,True,dialect_phrase,Discourse particles,nha; nhé,NamBo,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNN,replace,5,tôi không,tui hông,2,2,False,none,Pronouns,,,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNN,replace,6,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo,0.1685869693756103,9.460375488383107,3.941938161849976,4.110525131225586,True
MCQA_0138_3,MCQA,PNT1,replace,0,cho,chua,1,1,False,none,Predicate vocabulary,,,0.2793362140655517,16.60188428044537,3.941938161849976,4.221274375915527,True
MCQA_0138_3,MCQA,PNT1,replace,1,cho,chua,1,1,False,none,Predicate vocabulary,,,0.2793362140655517,16.60188428044537,3.941938161849976,4.221274375915527,True
MCQA_0138_3,MCQA,PNT1,replace,2,đâu,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa,0.2793362140655517,16.60188428044537,3.941938161849976,4.221274375915527,True
MCQA_0138_3,MCQA,PNT1,replace,3,cho,chua,1,1,False,none,Predicate vocabulary,,,0.2793362140655517,16.60188428044537,3.941938161849976,4.221274375915527,True
MCQA_0138_3,MCQA,PNT2,replace,0,như thế nào,a răng,3,2,False,none,Interrogatives,,,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,1,thế,rứa,1,1,True,dialect_phrase,Demonstratives/Deixis,vậy / thế,NgheAn,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,2,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,HaTinh_QB_QT,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,3,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,HaTinh_QB_QT,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,4,nhé,hè,1,1,True,dialect_phrase,Discourse particles,nhỉ,HaTinh_QB_QT,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,5,người nấy,ngài nớ,2,2,False,none,Demonstratives/Deixis,,,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,6,tôi không,tui nỏ,2,2,False,none,Pronouns,,,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT2,replace,7,đâu,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,False
MCQA_0138_3,MCQA,PNT2,replace,8,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,HaTinh_QB_QT,0.4940903186798095,32.92056852372706,3.941938161849976,4.436028480529785,True
MCQA_0138_3,MCQA,PNT3,replace,0,như thế nào,chi,3,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue,0.3920223712921142,24.72730733389393,3.941938161849976,4.33396053314209,True
MCQA_0138_3,MCQA,PNT3,replace,1,thế,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như rứa,HaTinh_QB_QT; Hue,0.3920223712921142,24.72730733389393,3.941938161849976,4.33396053314209,True
MCQA_0138_3,MCQA,PNT3,replace,2,tôi,em,1,1,True,standard_word,Pronouns,tau; tui,HaTinh_QB_QT; Hue,0.3920223712921142,24.72730733389393,3.941938161849976,4.33396053314209,True
MCQA_0138_3,MCQA,PNT3,replace,3,tôi,em,1,1,True,standard_word,Pronouns,tau; tui,HaTinh_QB_QT; Hue,0.3920223712921142,24.72730733389393,3.941938161849976,4.33396053314209,True
MCQA_0138_3,MCQA,PNT3,replace,4,nhé,nghe,1,1,True,dialect_phrase,Discourse particles,nha; nhé,HaTinh_QB_QT; Hue,0.3920223712921142,24.72730733389393,3.941938161849976,4.33396053314209,True
MCQA_0138_3,MCQA,PNT3,replace,5,tôi,em,1,1,True,standard_word,Pronouns,tau; tui,HaTinh_QB_QT; Hue,0.3920223712921142,24.72730733389393,3.941938161849976,4.33396053314209,True
