sample_id,task,target_dialect,standard_span,dialect_span,category,nll_baseline,nll_swapped,delta_nll_swap
MCQA_0056_2,MCQA,PNB,vâng,nghe,Discourse particles,3.455299615859986,3.4282867908477783,-0.027012825012207
MCQA_0056_2,MCQA,PNN,bà mẹ,má,Kinship/Honorific terms,3.455299615859986,3.5278918743133545,0.0725922584533691
MCQA_0056_2,MCQA,PNN,cô,con,Kinship/Honorific terms,3.455299615859986,3.463498115539551,0.0081984996795654
MCQA_0056_2,MCQA,PNN,và những,với mấy,Predicate vocabulary,3.455299615859986,3.5841152667999268,0.1288156509399414
MCQA_0056_2,MCQA,PNN,và,với,Connectives/Aspect markers,3.455299615859986,3.4832589626312256,0.0279593467712402
MCQA_0056_2,MCQA,PNN,vâng,nghe,Discourse particles,3.455299615859986,3.4282867908477783,-0.027012825012207
MCQA_0056_2,MCQA,PNN,ông,ổng,Pronouns,3.455299615859986,3.677826166152954,0.2225265502929687
MCQA_0056_2,MCQA,PNT1,gì,chi,Interrogatives,3.455299615859986,3.5782012939453125,0.1229016780853271
MCQA_0056_2,MCQA,PNT1,vâng,nghe,Discourse particles,3.455299615859986,3.4282867908477783,-0.027012825012207
MCQA_0056_2,MCQA,PNT2,cô,con,Kinship/Honorific terms,3.455299615859986,3.463498115539551,0.0081984996795654
MCQA_0056_2,MCQA,PNT2,gì,chi,Interrogatives,3.455299615859986,3.5782012939453125,0.1229016780853271
MCQA_0056_2,MCQA,PNT3,gì,chi,Interrogatives,3.455299615859986,3.5782012939453125,0.1229016780853271
MCQA_0056_2,MCQA,PNT4,gì,cái chi,Interrogatives,3.455299615859986,3.5969369411468506,0.1416373252868652
MCQA_0056_2,MCQA,PNT4,vật lộn,chống chọi,Predicate vocabulary,3.455299615859986,3.3871374130249023,-0.068162202835083
MCQA_0056_2,MCQA,PNT4,vâng,nghe,Discourse particles,3.455299615859986,3.4282867908477783,-0.027012825012207
MCQA_0058_0,MCQA,PNB,ổ,chuồng,Predicate vocabulary,2.5318076610565186,2.484423875808716,-0.0473837852478027
MCQA_0058_0,MCQA,PNN,rơi,rớt,Predicate vocabulary,2.5318076610565186,2.5275847911834717,-0.0042228698730468
MCQA_0058_0,MCQA,PNT1,thế nào,răng,Interrogatives,2.5318076610565186,2.9159841537475586,0.38417649269104
MCQA_0058_0,MCQA,PNT2,thế nào,răng,Interrogatives,2.5318076610565186,2.9159841537475586,0.38417649269104
MCQA_0058_0,MCQA,PNT3,rơi vào,rớt vô,Predicate vocabulary,2.5318076610565186,2.738828420639038,0.2070207595825195
MCQA_0058_0,MCQA,PNT3,thế nào,răng,Interrogatives,2.5318076610565186,2.9159841537475586,0.38417649269104
MCQA_0058_0,MCQA,PNT4,rơi vào,rớt vô,Predicate vocabulary,2.5318076610565186,2.738828420639038,0.2070207595825195
MCQA_0058_0,MCQA,PNT4,như thế nào,ra ren,Interrogatives,2.5318076610565186,2.9030966758728027,0.3712890148162842
MCQA_0060_1,MCQA,PNB,réo rắt,véo von,Idiomatic expressions,3.2831406593322754,3.5168492794036865,0.2337086200714111
MCQA_0060_1,MCQA,PNT1,nào,mô,Negation/Function words,3.2831406593322754,3.521714448928833,0.2385737895965576
MCQA_0060_1,MCQA,PNT4,nào,mô,Interrogatives,3.2831406593322754,3.521714448928833,0.2385737895965576
MCQA_0060_2,MCQA,PNB,vùng,nơi,Predicate vocabulary,2.30570387840271,2.307042121887207,0.001338243484497
MCQA_0060_2,MCQA,PNN,vậy,thế,Demonstratives/Deixis,2.30570387840271,2.3178508281707764,0.0121469497680664
MCQA_0060_2,MCQA,PNN,không,hông,Negation/Function words,2.30570387840271,2.403526782989502,0.0978229045867919
MCQA_0060_2,MCQA,PNN,chép,lại,Predicate vocabulary,2.30570387840271,2.3287105560302734,0.0230066776275634
MCQA_0060_2,MCQA,PNT1,đâu,chi mà,Interrogatives,2.30570387840271,2.455038070678711,0.1493341922760009
MCQA_0060_2,MCQA,PNT1,vậy,rứa,Demonstratives/Deixis,2.30570387840271,2.3823130130767822,0.0766091346740722
MCQA_0060_2,MCQA,PNT2,đâu,mô mà,Interrogatives,2.30570387840271,2.4611968994140625,0.1554930210113525
MCQA_0060_2,MCQA,PNT2,như vậy,a rứa,Demonstratives/Deixis,2.30570387840271,2.4247658252716064,0.1190619468688964
MCQA_0060_2,MCQA,PNT2,đã,đạ,Connectives/Aspect markers,2.30570387840271,2.433504343032837,0.1278004646301269
MCQA_0060_2,MCQA,PNT2,không,nỏ,Negation/Function words,2.30570387840271,2.4655113220214844,0.1598074436187744
MCQA_0060_2,MCQA,PNT3,đâu,mô mà,Interrogatives,2.30570387840271,2.4611968994140625,0.1554930210113525
MCQA_0060_2,MCQA,PNT3,và,rồi,Connectives/Aspect markers,2.30570387840271,2.3376259803771973,0.0319221019744873
MCQA_0060_2,MCQA,PNT3,chúng,hắn,Pronouns,2.30570387840271,2.343169689178467,0.0374658107757568
MCQA_0060_2,MCQA,PNT3,vậy,rứa,Demonstratives/Deixis,2.30570387840271,2.3823130130767822,0.0766091346740722
MCQA_0060_2,MCQA,PNT4,đâu,mô mà,Interrogatives,2.30570387840271,2.4611968994140625,0.1554930210113525
MCQA_0060_2,MCQA,PNT4,vậy,rứa,Demonstratives/Deixis,2.30570387840271,2.3823130130767822,0.0766091346740722
MCQA_0062_0,MCQA,PNB,kìm kẹp,khống chế,Idiomatic expressions,2.844019651412964,2.8612208366394043,0.0172011852264404
MCQA_0062_0,MCQA,PNN,các,mấy,Negation/Function words,2.844019651412964,2.9259538650512695,0.0819342136383056
MCQA_0062_0,MCQA,PNN,chúng tôi,tụi tui,Pronouns,2.844019651412964,3.0586578845977783,0.2146382331848144
MCQA_0062_0,MCQA,PNN,chúng ta,tụi mình,Pronouns,2.844019651412964,2.9633848667144775,0.1193652153015136
MCQA_0062_0,MCQA,PNN,thật,thiệt,Connectives/Aspect markers,2.844019651412964,2.959568500518799,0.1155488491058349
MCQA_0062_0,MCQA,PNT1,nào,mô,Negation/Function words,2.844019651412964,3.0705137252807617,0.2264940738677978
MCQA_0062_0,MCQA,PNT2,chúng tôi đã,choa đạ,Pronouns,2.844019651412964,3.1939537525177,0.3499341011047363
MCQA_0062_0,MCQA,PNT3,các,mấy,Negation/Function words,2.844019651412964,2.9259538650512695,0.0819342136383056
MCQA_0062_0,MCQA,PNT3,chúng,bọn,Pronouns,2.844019651412964,2.952892780303955,0.1088731288909912
MCQA_0062_0,MCQA,PNT3,chúng tôi,bọn mềng,Pronouns,2.844019651412964,3.1019575595855713,0.2579379081726074
MCQA_0062_0,MCQA,PNT4,nào,mô,Interrogatives,2.844019651412964,3.0705137252807617,0.2264940738677978
MCQA_0062_0,MCQA,PNT4,các,mấy,Negation/Function words,2.844019651412964,2.9259538650512695,0.0819342136383056
MCQA_0062_0,MCQA,PNT4,tôi,ta,Pronouns,2.844019651412964,2.8165507316589355,-0.0274689197540283
MCQA_0062_0,MCQA,PNT4,đó,chỗ nớ,Demonstratives/Deixis,2.844019651412964,2.9509332180023193,0.1069135665893554
MCQA_0062_2,MCQA,PNB,miền,vùng,Predicate vocabulary,2.999989748001098,3.0468215942382812,0.0468318462371826
MCQA_0062_2,MCQA,PNB,chết,mất,Predicate vocabulary,2.999989748001098,3.0076487064361572,0.0076589584350585
MCQA_0062_2,MCQA,PNB,miền,vùng,Predicate vocabulary,2.999989748001098,3.0468215942382812,0.0468318462371826
MCQA_0062_2,MCQA,PNB,miền,vùng,Predicate vocabulary,2.999989748001098,3.0468215942382812,0.0468318462371826
MCQA_0062_2,MCQA,PNN,tại,ở,Predicate vocabulary,2.999989748001098,3.090186595916748,0.0901968479156494
MCQA_0062_2,MCQA,PNN,các,mấy,Negation/Function words,2.999989748001098,3.1229896545410156,0.1229999065399169
MCQA_0062_2,MCQA,PNT1,nào,mô,Negation/Function words,2.999989748001098,3.1417596340179443,0.1417698860168457
MCQA_0062_2,MCQA,PNT1,đó,nớ,Demonstratives/Deixis,2.999989748001098,3.131458044052124,0.1314682960510254
MCQA_0062_2,MCQA,PNT3,nào cho ta,mô làm miềng,Interrogatives,2.999989748001098,3.3707406520843506,0.3707509040832519
MCQA_0062_2,MCQA,PNT3,tại đó,chỗ nớ,Demonstratives/Deixis,2.999989748001098,3.244745969772339,0.2447562217712402
MCQA_0062_2,MCQA,PNT3,các,mấy,Negation/Function words,2.999989748001098,3.1229896545410156,0.1229999065399169
MCQA_0064_1,MCQA,PNB,ngoại,vãi,Predicate vocabulary,2.442673921585083,2.5496530532836914,0.1069791316986084
MCQA_0064_1,MCQA,PNN,như thế nào,làm sao,Interrogatives,2.442673921585083,2.531752347946167,0.0890784263610839
MCQA_0064_1,MCQA,PNN,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNN,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNN,và,với,Connectives/Aspect markers,2.442673921585083,2.5233802795410156,0.0807063579559326
MCQA_0064_1,MCQA,PNN,những,mấy,Negation/Function words,2.442673921585083,2.492244005203247,0.049570083618164
MCQA_0064_1,MCQA,PNN,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNN,áo quần,đồ,Predicate vocabulary,2.442673921585083,2.4641263484954834,0.0214524269104003
MCQA_0064_1,MCQA,PNN,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNN,đến,tới,Predicate vocabulary,2.442673921585083,2.4768919944763184,0.0342180728912353
MCQA_0064_1,MCQA,PNT1,như thế nào,ra răng,Interrogatives,2.442673921585083,2.807223081588745,0.3645491600036621
MCQA_0064_1,MCQA,PNT1,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNT1,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNT1,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNT1,dẫn,dắt,Predicate vocabulary,2.442673921585083,2.6754462718963623,0.2327723503112793
MCQA_0064_1,MCQA,PNT2,đã,đạ,Connectives/Aspect markers,2.442673921585083,2.573956251144409,0.1312823295593261
MCQA_0064_1,MCQA,PNT2,như thế nào,a răng,Interrogatives,2.442673921585083,2.7703607082366943,0.3276867866516113
MCQA_0064_1,MCQA,PNT3,thế nào,răng,Interrogatives,2.442673921585083,2.781078100204468,0.3384041786193847
MCQA_0064_1,MCQA,PNT3,và,với,Connectives/Aspect markers,2.442673921585083,2.5233802795410156,0.0807063579559326
MCQA_0064_1,MCQA,PNT3,những,mấy,Negation/Function words,2.442673921585083,2.492244005203247,0.049570083618164
MCQA_0064_1,MCQA,PNT3,đến,tới,Predicate vocabulary,2.442673921585083,2.4768919944763184,0.0342180728912353
MCQA_0064_1,MCQA,PNT4,bạn nhỏ,thằng cu,Kinship/Honorific terms,2.442673921585083,2.796445369720459,0.353771448135376
MCQA_0064_1,MCQA,PNT4,thế nào,ren,Interrogatives,2.442673921585083,2.8090152740478516,0.3663413524627685
MCQA_0064_1,MCQA,PNT4,bạn nhỏ,thằng cu,Kinship/Honorific terms,2.442673921585083,2.796445369720459,0.353771448135376
MCQA_0064_1,MCQA,PNT4,bạn nhỏ,thằng cu,Kinship/Honorific terms,2.442673921585083,2.796445369720459,0.353771448135376
MCQA_0064_1,MCQA,PNT4,chọn,lựa,Predicate vocabulary,2.442673921585083,2.4828407764434814,0.0401668548583984
MCQA_0064_1,MCQA,PNT4,dạy,bày,Predicate vocabulary,2.442673921585083,2.5367393493652344,0.0940654277801513
MCQA_0064_1,MCQA,PNT4,bạn nhỏ,thằng cu,Kinship/Honorific terms,2.442673921585083,2.796445369720459,0.353771448135376
MCQA_0064_1,MCQA,PNT4,bạn nhỏ,thằng cu,Kinship/Honorific terms,2.442673921585083,2.796445369720459,0.353771448135376
MCQA_0065_2,MCQA,PNN,đến,tới,Predicate vocabulary,2.8740599155426025,2.9193949699401855,0.045335054397583
MCQA_0065_2,MCQA,PNN,không,hông,Negation/Function words,2.8740599155426025,3.0760161876678467,0.2019562721252441
MCQA_0065_2,MCQA,PNT1,như thế nào,ra răng,Interrogatives,2.8740599155426025,3.53127121925354,0.6572113037109375
MCQA_0065_2,MCQA,PNT2,như thế nào,à răng,Interrogatives,2.8740599155426025,3.5216217041015625,0.64756178855896
MCQA_0065_2,MCQA,PNT2,không,nỏ,Negation/Function words,2.8740599155426025,3.128150701522827,0.2540907859802246
MCQA_0065_2,MCQA,PNT3,thế nào,răng,Interrogatives,2.8740599155426025,3.514760971069336,0.6407010555267334
MCQA_0065_2,MCQA,PNT4,đến,tới,Predicate vocabulary,2.8740599155426025,2.9193949699401855,0.045335054397583
MCQA_0065_2,MCQA,PNT4,như thế nào,ra ren,Interrogatives,2.8740599155426025,3.5596625804901123,0.6856026649475098
MCQA_0065_5,MCQA,PNB,phúc đáp,phản hồi,Idiomatic expressions,3.044980764389038,3.03350830078125,-0.011472463607788
MCQA_0065_5,MCQA,PNN,phúc đáp,hồi âm,Predicate vocabulary,3.044980764389038,3.0323946475982666,-0.0125861167907714
MCQA_0065_5,MCQA,PNN,chúng ta,tụi mình,Pronouns,3.044980764389038,3.080727815628052,0.0357470512390136
MCQA_0065_5,MCQA,PNN,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNN,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNN,đến,qua,Predicate vocabulary,3.044980764389038,3.141751289367676,0.0967705249786377
MCQA_0065_5,MCQA,PNN,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNN,đến,qua,Predicate vocabulary,3.044980764389038,3.141751289367676,0.0967705249786377
MCQA_0065_5,MCQA,PNN,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNN,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNT1,nào,mô,Negation/Function words,3.044980764389038,3.248875379562378,0.2038946151733398
MCQA_0065_5,MCQA,PNT2,chúng,nhà,Pronouns,3.044980764389038,3.1385579109191895,0.0935771465301513
MCQA_0065_5,MCQA,PNT3,chúng ta,miềng,Pronouns,3.044980764389038,3.247502565383911,0.202521800994873
MCQA_0065_5,MCQA,PNT3,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNT3,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNT3,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0065_5,MCQA,PNT3,mến,quý,Predicate vocabulary,3.044980764389038,3.0879833698272705,0.0430026054382324
MCQA_0065_5,MCQA,PNT3,các,mấy,Negation/Function words,3.044980764389038,3.085589647293091,0.0406088829040527
MCQA_0069_1,MCQA,PNB,sầm sì,âm u,Idiomatic expressions,2.8039627075195312,2.8021345138549805,-0.0018281936645507
MCQA_0069_1,MCQA,PNT1,nào,mô,Negation/Function words,2.8039627075195312,2.9739105701446533,0.169947862625122
MCQA_0069_1,MCQA,PNT3,ló rạng,ngoi lên,Predicate vocabulary,2.8039627075195312,2.7986574172973633,-0.0053052902221679
MCQA_0069_1,MCQA,PNT4,nào,mô,Interrogatives,2.8039627075195312,2.9739105701446533,0.169947862625122
MCQA_0069_5,MCQA,PNB,lui,quay,Predicate vocabulary,2.5986428260803223,2.5771114826202393,-0.021531343460083
MCQA_0069_5,MCQA,PNB,mọc,lên,Predicate vocabulary,2.5986428260803223,2.6280901432037354,0.029447317123413
MCQA_0069_5,MCQA,PNN,ngơi khi,lúc,Connectives/Aspect markers,2.5986428260803223,2.800056219100952,0.2014133930206298
MCQA_0069_5,MCQA,PNN,khi,lúc,Connectives/Aspect markers,2.5986428260803223,2.6401498317718506,0.0415070056915283
MCQA_0069_5,MCQA,PNN,khi,lúc,Connectives/Aspect markers,2.5986428260803223,2.6401498317718506,0.0415070056915283
MCQA_0069_5,MCQA,PNN,khi,lúc,Connectives/Aspect markers,2.5986428260803223,2.6401498317718506,0.0415070056915283
MCQA_0069_5,MCQA,PNN,khi,lúc,Connectives/Aspect markers,2.5986428260803223,2.6401498317718506,0.0415070056915283
MCQA_0069_5,MCQA,PNT1,nào,mô,Negation/Function words,2.5986428260803223,2.8492953777313232,0.250652551651001
MCQA_0069_5,MCQA,PNT4,khi nào,lúc mô,Interrogatives,2.5986428260803223,2.893202066421509,0.2945592403411865
MCQA_0072_2,MCQA,PNN,những,mấy,Negation/Function words,2.447441339492798,2.510895013809204,0.0634536743164062
MCQA_0072_2,MCQA,PNN,gì,như nào,Interrogatives,2.447441339492798,2.454470157623291,0.0070288181304931
MCQA_0072_2,MCQA,PNT1,những,mấy,Negation/Function words,2.447441339492798,2.510895013809204,0.0634536743164062
MCQA_0072_2,MCQA,PNT1,gì,chi,Interrogatives,2.447441339492798,2.6078710556030273,0.1604297161102295
MCQA_0072_2,MCQA,PNT2,gì,chi,Interrogatives,2.447441339492798,2.6078710556030273,0.1604297161102295
MCQA_0072_2,MCQA,PNT3,những,mấy,Negation/Function words,2.447441339492798,2.510895013809204,0.0634536743164062
MCQA_0072_2,MCQA,PNT3,"cây""","cơn""",Predicate vocabulary,2.447441339492798,2.5016958713531494,0.0542545318603515
MCQA_0072_2,MCQA,PNT3,đó,nớ,Demonstratives/Deixis,2.447441339492798,2.512960195541382,0.0655188560485839
MCQA_0072_2,MCQA,PNT3,"cây""","cơn""",Predicate vocabulary,2.447441339492798,2.5016958713531494,0.0542545318603515
MCQA_0072_2,MCQA,PNT3,gì,chi,Interrogatives,2.447441339492798,2.6078710556030273,0.1604297161102295
MCQA_0072_2,MCQA,PNT3,tạo,mần,Predicate vocabulary,2.447441339492798,2.6793618202209473,0.2319204807281494
MCQA_0072_2,MCQA,PNT3,cây,cơn,Predicate vocabulary,2.447441339492798,2.5016958713531494,0.0542545318603515
MCQA_0072_2,MCQA,PNT3,tạo,mần,Predicate vocabulary,2.447441339492798,2.6793618202209473,0.2319204807281494
MCQA_0072_2,MCQA,PNT3,khiến,mần,Predicate vocabulary,2.447441339492798,2.638823986053467,0.1913826465606689
MCQA_0072_2,MCQA,PNT3,tạo,mần,Predicate vocabulary,2.447441339492798,2.6793618202209473,0.2319204807281494
MCQA_0072_2,MCQA,PNT3,khiến,mần,Predicate vocabulary,2.447441339492798,2.638823986053467,0.1913826465606689
MCQA_0072_2,MCQA,PNT3,và,với,Connectives/Aspect markers,2.447441339492798,2.470071315765381,0.022629976272583
MCQA_0072_2,MCQA,PNT3,cây,cơn,Predicate vocabulary,2.447441339492798,2.5016958713531494,0.0542545318603515
MCQA_0072_2,MCQA,PNT4,việc,chuyện,Predicate vocabulary,2.447441339492798,2.54062557220459,0.0931842327117919
MCQA_0072_2,MCQA,PNT4,những,mấy,Negation/Function words,2.447441339492798,2.510895013809204,0.0634536743164062
MCQA_0072_2,MCQA,PNT4,gì,chi,Interrogatives,2.447441339492798,2.6078710556030273,0.1604297161102295
MCQA_0072_2,MCQA,PNT4,khiến,làm,Predicate vocabulary,2.447441339492798,2.528701066970825,0.0812597274780273
MCQA_0072_2,MCQA,PNT4,khiến,làm,Predicate vocabulary,2.447441339492798,2.528701066970825,0.0812597274780273
MCQA_0072_2,MCQA,PNT4,các,mấy,Negation/Function words,2.447441339492798,2.5113723278045654,0.0639309883117675
MCQA_0074_5,MCQA,PNN,khi,lúc,Connectives/Aspect markers,2.482834577560425,2.5513978004455566,0.0685632228851318
MCQA_0074_5,MCQA,PNN,mẹ bảo,má biểu,Kinship/Honorific terms,2.482834577560425,2.7763068675994873,0.2934722900390625
MCQA_0074_5,MCQA,PNN,vì mẹ,tại má,Kinship/Honorific terms,2.482834577560425,2.895451307296753,0.4126167297363281
MCQA_0074_5,MCQA,PNN,bảo,biểu,Predicate vocabulary,2.482834577560425,2.64358901977539,0.1607544422149658
MCQA_0074_5,MCQA,PNN,việc,chuyện,Predicate vocabulary,2.482834577560425,2.5381762981414795,0.0553417205810546
MCQA_0074_5,MCQA,PNN,vì,tại,Connectives/Aspect markers,2.482834577560425,2.728052854537964,0.245218276977539
MCQA_0074_5,MCQA,PNN,việc,chuyện,Predicate vocabulary,2.482834577560425,2.5381762981414795,0.0553417205810546
MCQA_0074_5,MCQA,PNN,vì mẹ,tại má,Kinship/Honorific terms,2.482834577560425,2.895451307296753,0.4126167297363281
MCQA_0074_5,MCQA,PNN,bảo,biểu,Predicate vocabulary,2.482834577560425,2.64358901977539,0.1607544422149658
MCQA_0074_5,MCQA,PNN,vì mẹ bảo,tại má biểu,Kinship/Honorific terms,2.482834577560425,2.981724739074707,0.4988901615142822
MCQA_0074_5,MCQA,PNT1,sao,răng,Interrogatives,2.482834577560425,2.7862741947174072,0.3034396171569824
MCQA_0074_5,MCQA,PNT1,làm,mằn,Predicate vocabulary,2.482834577560425,2.6982851028442383,0.2154505252838134
MCQA_0074_5,MCQA,PNT1,gì,chi,Interrogatives,2.482834577560425,2.6099605560302734,0.1271259784698486
MCQA_0074_5,MCQA,PNT1,làm,mằn,Predicate vocabulary,2.482834577560425,2.6982851028442383,0.2154505252838134
MCQA_0074_5,MCQA,PNT1,làm,mằn,Predicate vocabulary,2.482834577560425,2.6982851028442383,0.2154505252838134
MCQA_0074_5,MCQA,PNT1,làm,mằn,Predicate vocabulary,2.482834577560425,2.6982851028442383,0.2154505252838134
MCQA_0074_5,MCQA,PNT1,gì,chi,Interrogatives,2.482834577560425,2.6099605560302734,0.1271259784698486
MCQA_0074_5,MCQA,PNT1,làm,mằn,Predicate vocabulary,2.482834577560425,2.6982851028442383,0.2154505252838134
MCQA_0074_5,MCQA,PNT2,sao,răng,Interrogatives,2.482834577560425,2.7862741947174072,0.3034396171569824
MCQA_0074_5,MCQA,PNT2,thấy,chộ,Predicate vocabulary,2.482834577560425,2.6821417808532715,0.1993072032928466
MCQA_0074_5,MCQA,PNT2,bảo,kêu,Predicate vocabulary,2.482834577560425,2.5662379264831543,0.0834033489227294
MCQA_0074_5,MCQA,PNT2,bảo,kêu,Predicate vocabulary,2.482834577560425,2.5662379264831543,0.0834033489227294
MCQA_0074_5,MCQA,PNT2,gì,chi,Interrogatives,2.482834577560425,2.6099605560302734,0.1271259784698486
MCQA_0074_5,MCQA,PNT2,làm,mần,Predicate vocabulary,2.482834577560425,2.6712870597839355,0.1884524822235107
MCQA_0074_5,MCQA,PNT2,làm,mần,Predicate vocabulary,2.482834577560425,2.6712870597839355,0.1884524822235107
MCQA_0074_5,MCQA,PNT2,bảo,kêu,Predicate vocabulary,2.482834577560425,2.5662379264831543,0.0834033489227294
MCQA_0074_5,MCQA,PNT2,làm,mần,Predicate vocabulary,2.482834577560425,2.6712870597839355,0.1884524822235107
MCQA_0074_5,MCQA,PNT2,gì,chi,Interrogatives,2.482834577560425,2.6099605560302734,0.1271259784698486
MCQA_0074_5,MCQA,PNT2,bảo,kêu,Predicate vocabulary,2.482834577560425,2.5662379264831543,0.0834033489227294
MCQA_0074_5,MCQA,PNT2,vào,vô,Connectives/Aspect markers,2.482834577560425,2.6187562942504883,0.1359217166900634
MCQA_0074_5,MCQA,PNT3,sao,răng,Interrogatives,2.482834577560425,2.7862741947174072,0.3034396171569824
MCQA_0074_5,MCQA,PNT3,bảo,nói,Predicate vocabulary,2.482834577560425,2.5428380966186523,0.0600035190582275
MCQA_0074_5,MCQA,PNT3,bao giờ bảo,từng kêu,Idiomatic expressions,2.482834577560425,2.61977219581604,0.1369376182556152
MCQA_0074_5,MCQA,PNT3,gì,chi,Interrogatives,2.482834577560425,2.6099605560302734,0.1271259784698486
MCQA_0074_5,MCQA,PNT3,bao giờ,lần mô,Interrogatives,2.482834577560425,2.753369092941284,0.2705345153808594
MCQA_0074_5,MCQA,PNT3,bao giờ bảo,từng nói,Idiomatic expressions,2.482834577560425,2.679530620574951,0.1966960430145263
MCQA_0074_5,MCQA,PNT3,gì,chi,Interrogatives,2.482834577560425,2.6099605560302734,0.1271259784698486
MCQA_0074_5,MCQA,PNT3,bảo,kêu,Predicate vocabulary,2.482834577560425,2.5662379264831543,0.0834033489227294
MCQA_0074_5,MCQA,PNT4,sao,ren,Interrogatives,2.482834577560425,2.75201153755188,0.2691769599914551
MCQA_0074_5,MCQA,PNT4,ngạc nhiên,bất ngờ,Predicate vocabulary,2.482834577560425,2.524470329284668,0.0416357517242431
MCQA_0074_5,MCQA,PNT4,thấy,nghe,Predicate vocabulary,2.482834577560425,2.461801528930664,-0.0210330486297607
MCQA_0074_5,MCQA,PNT4,bảo,kêu,Predicate vocabulary,2.482834577560425,2.5662379264831543,0.0834033489227294
MCQA_0074_5,MCQA,PNT4,bao giờ bảo,hồi mô sai,Interrogatives,2.482834577560425,2.9157934188842773,0.4329588413238525
MCQA_0074_5,MCQA,PNT4,việc gì,chuyện chi,Interrogatives,2.482834577560425,2.641799211502075,0.1589646339416504
MCQA_0074_5,MCQA,PNT4,bạn,nó,Pronouns,2.482834577560425,2.449063301086426,-0.033771276473999
MCQA_0074_5,MCQA,PNT4,từng,hồi mô,Interrogatives,2.482834577560425,2.7314200401306152,0.2485854625701904
MCQA_0074_5,MCQA,PNT4,từng,hồi mô,Interrogatives,2.482834577560425,2.7314200401306152,0.2485854625701904
MCQA_0074_5,MCQA,PNT4,bao giờ,hồi mô,Interrogatives,2.482834577560425,2.7883598804473877,0.3055253028869629
MCQA_0074_5,MCQA,PNT4,gì cả,chi hết,Interrogatives,2.482834577560425,2.6536760330200195,0.1708414554595947
MCQA_0074_6,MCQA,PNN,mẹ,má,Kinship/Honorific terms,2.4402616024017334,2.515532970428467,0.0752713680267334
MCQA_0074_6,MCQA,PNN,vì,tại,Connectives/Aspect markers,2.4402616024017334,2.6905102729797363,0.2502486705780029
MCQA_0074_6,MCQA,PNN,điều,chuyện,Predicate vocabulary,2.4402616024017334,2.486000061035156,0.0457384586334228
MCQA_0074_6,MCQA,PNN,tập làm,viết,Predicate vocabulary,2.4402616024017334,2.4720163345336914,0.031754732131958
MCQA_0074_6,MCQA,PNN,vì,tại,Connectives/Aspect markers,2.4402616024017334,2.6905102729797363,0.2502486705780029
MCQA_0074_6,MCQA,PNN,điều,chuyện,Predicate vocabulary,2.4402616024017334,2.486000061035156,0.0457384586334228
MCQA_0074_6,MCQA,PNN,vì,tại,Connectives/Aspect markers,2.4402616024017334,2.6905102729797363,0.2502486705780029
MCQA_0074_6,MCQA,PNN,điều,chuyện,Predicate vocabulary,2.4402616024017334,2.486000061035156,0.0457384586334228
MCQA_0074_6,MCQA,PNN,các,mấy,Negation/Function words,2.4402616024017334,2.5321335792541504,0.0918719768524169
MCQA_0074_6,MCQA,PNN,vì,tại,Connectives/Aspect markers,2.4402616024017334,2.6905102729797363,0.2502486705780029
MCQA_0074_6,MCQA,PNN,điều,chuyện,Predicate vocabulary,2.4402616024017334,2.486000061035156,0.0457384586334228
MCQA_0074_6,MCQA,PNN,mẹ,má,Kinship/Honorific terms,2.4402616024017334,2.515532970428467,0.0752713680267334
MCQA_0074_6,MCQA,PNT1,sao,răng,Interrogatives,2.4402616024017334,2.7441720962524414,0.303910493850708
MCQA_0074_6,MCQA,PNT1,đó,nớ,Demonstratives/Deixis,2.4402616024017334,2.558212995529175,0.1179513931274414
